Date,Open,High,Low,Close,Adj Close,Volume,GDP,Inflation,Unemployment,Interest Rate,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,grossProfit,totalRevenue,operatingIncome,investmentIncomeNet,interestExpense,netIncome_x,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,Sentiment
28-02-2019,43.58000183,43.72750092,43.22999954,43.28749847,41.61638641,112861600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
01-03-2019,43.56999969,43.78749847,43.22249985,43.74250031,42.05381775,103544800,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
04-03-2019,43.92250061,44.4375,43.49250031,43.96250153,42.26533127,109744800,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
05-03-2019,43.98500061,44.0,43.63499832,43.88249969,42.18841171,78949600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
06-03-2019,43.66749954,43.87250137,43.48500061,43.63000107,41.94566345,83241600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
07-03-2019,43.46749878,43.61000061,43.00500107,43.125,41.46014786,99185600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
08-03-2019,42.58000183,43.26750183,42.375,43.22750092,41.55869675,95997600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
11-03-2019,43.87250137,44.77999878,43.83750153,44.72499847,42.99838257,128044000,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
12-03-2019,45.0,45.66749954,44.84249878,45.22750092,43.48148727,129870400,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
13-03-2019,45.5625,45.82500076,45.22999954,45.42750168,43.67376709,124130000,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
14-03-2019,45.97499847,46.02500153,45.63999939,45.93249893,44.15926743,94318000,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
15-03-2019,46.21250153,46.83250046,45.93500137,46.52999878,44.73370361,156171600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
18-03-2019,46.45000076,47.09749985,46.44749832,47.00500107,45.19036484,104879200,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
19-03-2019,47.08750153,47.24750137,46.47999954,46.63249969,44.8322525,126585600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
20-03-2019,46.55749893,47.37250137,46.18249893,47.04000092,45.22401047,124140800,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
21-03-2019,47.50500107,49.08250046,47.45249939,48.77249908,46.88963699,204136800,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
22-03-2019,48.83499908,49.42250061,47.69499969,47.76250076,45.91861725,169630800,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
25-03-2019,47.87749863,47.99499893,46.65000153,47.18500137,45.36342239,175381200,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
26-03-2019,47.91500092,48.22000122,46.14500046,46.69749832,44.89473343,199202000,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
27-03-2019,47.1875,47.43999863,46.63750076,47.11750031,45.29852295,119393600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
28-03-2019,47.23749924,47.38999939,46.88249969,47.18000031,45.35860443,83121600,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
29-03-2019,47.45750046,47.52000046,47.13499832,47.48749924,45.65423584,94256000,21104.133,252.561,4.0,2.4,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
01-04-2019,47.90999985,47.91999817,47.09500122,47.81000137,45.9642868,111448000,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
02-04-2019,47.77249908,48.61500168,47.76250076,48.50500107,46.63246155,91062800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
03-04-2019,48.3125,49.125,48.28749847,48.83750153,46.95212555,93087200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
04-04-2019,48.69749832,49.09249878,48.28499985,48.92250061,47.03384018,76457200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
05-04-2019,49.11249924,49.27500153,48.98249817,49.25,47.34870148,74106400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
08-04-2019,49.10499954,50.05749893,49.08499908,50.02500153,48.09378433,103526800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
09-04-2019,50.08000183,50.71250153,49.80749893,49.875,47.94957733,143072800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
10-04-2019,49.66999817,50.18500137,49.54499817,50.15499878,48.21876526,86781200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
11-04-2019,50.21250153,50.25,49.61000061,49.73749924,47.817379,83603200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
12-04-2019,49.79999924,50.03499985,49.05250168,49.71749878,47.79814911,111042800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
15-04-2019,49.64500046,49.96250153,49.50249863,49.80749893,47.88467407,70146400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
16-04-2019,49.86500168,50.34249878,49.63999939,49.8125,47.88948441,102785600,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
17-04-2019,49.88499832,50.84500122,49.65250015,50.78250122,48.82202911,115627200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
18-04-2019,50.77999878,51.03749847,50.63000107,50.96500015,48.99748611,96783200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
22-04-2019,50.70750046,51.23500061,50.58499908,51.13249969,49.15852737,77758000,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
23-04-2019,51.10749817,51.9375,50.97499847,51.86999893,49.8675499,93292000,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
24-04-2019,51.84000015,52.11999893,51.76250076,51.79000092,49.79064178,70162400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
25-04-2019,51.70750046,51.93999863,51.27999878,51.31999969,49.33878708,74172800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
26-04-2019,51.22499847,51.25,50.52999878,51.07500076,49.1032486,74596400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
29-04-2019,51.09999847,51.49250031,50.96500015,51.15250015,49.17775345,88818800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
30-04-2019,50.76499939,50.84999847,49.77750015,50.16749954,48.2307663,186139600,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
01-05-2019,52.47000122,53.82749939,52.30749893,52.63000107,50.5982132,259309200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
02-05-2019,52.45999908,53.16249847,52.03250122,52.28749847,50.2689209,127985200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
03-05-2019,52.72249985,52.95999908,52.55749893,52.9375,50.89384079,83569600,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
06-05-2019,51.07249832,52.20999908,50.875,52.11999893,50.10790253,129772400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
07-05-2019,51.47000122,51.85499954,50.20750046,50.71500015,48.75714493,155054800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
08-05-2019,50.47499847,51.33499908,50.4375,50.72499847,48.76676178,105358000,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
09-05-2019,50.09999847,50.41999817,49.16500092,50.18000031,48.24279404,139634400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
10-05-2019,49.35499954,49.71250153,48.19250107,49.29499817,47.57447433,164834800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
13-05-2019,46.92750168,47.36999893,45.71250153,46.43000031,44.80945969,229722400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
14-05-2019,46.60250092,47.42499924,46.35250092,47.16500092,45.51881409,146118800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
15-05-2019,46.56750107,47.9375,46.50500107,47.72999954,46.06409073,106178800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
16-05-2019,47.47750092,48.11750031,47.20999908,47.52000046,45.86142349,132125600,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
17-05-2019,46.73249817,47.72499847,46.68999863,47.25,45.60084915,131516400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
20-05-2019,45.88000107,46.08750153,45.06999969,45.77249908,44.17490768,154449200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
21-05-2019,46.30500031,47.0,46.17499924,46.65000153,45.02178574,113459200,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
22-05-2019,46.16500092,46.42750168,45.63750076,45.69499969,44.1001091,118994400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
23-05-2019,44.95000076,45.13499832,44.45249939,44.91500092,43.34734726,146118800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
24-05-2019,45.04999924,45.53499985,44.65499878,44.74250031,43.18087006,94858800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
28-05-2019,44.72999954,45.14749908,44.47750092,44.55749893,43.00231934,111792800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
29-05-2019,44.10499954,44.83750153,44.0,44.34500122,42.7972374,113924800,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
30-05-2019,44.48749924,44.80749893,44.16749954,44.57500076,43.01921844,84873600,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,1
31-05-2019,44.05749893,44.49750137,43.74750137,43.76750183,42.23989868,108174400,21384.775,255.233,3.7,2.42,366000000000.0,131000000000.0,25913000000,102000000000.0,266000000000.0,70898000000.0,5686000000,3240000000,59531000000,13313000000,16066000000,-87876000000.0,-1
